name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bratislava,2022-10-01T00:00:00,10.7,10.7,11.1,100,0,0,,0,0,13,7,1,1014.8,100,6.7,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T01:00:00,10.7,10.7,11.1,100,0,0,,0,0,13,4,3,1014.8,90,7.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T02:00:00,11.2,11.2,11.2,99.64,0.008,100,rain,0,0,14.4,4,2,1014.8,100,7.6,0,0,0,,"Rain, Overcast",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T03:00:00,11.6,11.6,11.6,99.7,0,0,,0,0,16.6,4,3,1014.7,100,6.7,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T04:00:00,11.2,11.2,11.6,100,0,0,,0,0,16.6,7.2,1,1014.6,90,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T05:00:00,11.2,11.2,11.2,99.74,0,0,,0,0,14,7.3,2,1014.7,100,5.4,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T06:00:00,11.2,11.2,11.6,100,0,0,,0,0,11.5,3.8,1,1014.6,100,5.4,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T07:00:00,11.6,11.6,11.4,98.53,0,0,,0,0,9.4,3.6,359,1014.6,100,42.3,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T08:00:00,11.7,11.7,11.9,100,7.099,100,rain,0,0,6.5,3.6,359,1014.7,100,6,,,,,"Rain, Overcast",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T09:00:00,12.2,12.2,12.1,99.73,0.001,100,rain,0,0,6.1,6.9,272,1014.5,100,8.5,,,,,"Rain, Overcast",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T10:00:00,12.6,12.6,12.5,99.42,0,0,,0,0,9.7,7,359,1014.3,100,8.7,,,,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T11:00:00,14.1,14.1,12.3,89.11,0,0,,0,0,11.9,3.6,360,1014.1,90.8,11.5,201,0.7,2,,Overcast,cloudy,"12815099999,11813099999,11816099999,AU094,11801099999"
bratislava,2022-10-01T12:00:00,13.6,13.6,12.1,90.51,0,0,,0,0,12.6,3.8,355,1014,100,14.5,77,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T13:00:00,13.8,13.8,11.8,88.23,0,0,,0,0,17.6,3.6,353,1013.4,100,23.8,88,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T14:00:00,14.7,14.7,11.8,82.77,0,0,,0,0,17.6,7.2,238,1012.6,90,33.4,145,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T15:00:00,14.7,14.7,10,73.44,0,0,,0,0,13.3,7.4,239,1012.2,90,38.4,166,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T16:00:00,14.7,14.7,10.9,77.72,0,0,,0,0,12.6,7.4,220,1011.8,90,38.4,92,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T17:00:00,14.6,14.6,11.3,80.73,0,0,,0,0,11.9,7.4,350,1011.9,90,38.4,61,0.2,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T18:00:00,13.7,13.7,11.2,84.88,0,0,,0,0,11.5,4.1,349,1012,90.8,33.8,16,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-01T19:00:00,13.2,13.2,10.3,82.62,0,0,,0,0,23.8,3.8,351,1012.3,90.8,29.2,7,0,0,,Overcast,cloudy,"D4277,12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T20:00:00,13.3,13.3,8.6,73.31,0.002,100,rain,0,0,22.3,14.3,260,1012.3,90,38.4,0,0,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T21:00:00,12.7,12.7,8.4,75.08,0,0,,0,0,27.4,14.3,270,1012.9,50,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T22:00:00,12.2,12.2,8.7,79.01,0,0,,0,0,23.8,14.4,271,1013.3,52.3,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-01T23:00:00,12.6,12.6,9.4,80.64,0,0,,0,0,27.4,15,261,1013.8,43.1,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T00:00:00,12.2,12.2,9.1,81.17,0,0,,0,0,32,11.5,279,1014.2,40,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T01:00:00,12.2,12.2,9.2,81.6,0,0,,0,0,36.4,14.7,261,1014.5,40,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T02:00:00,12.1,12.1,9.2,82.05,0,0,,0,0,36.4,17.2,271,1014.8,30,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T03:00:00,12.2,12.2,9.2,81.65,0,0,,0,0,27.7,13.6,266,1015.2,40,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T04:00:00,11.6,11.6,9.6,87.09,0,0,,0,0,30.2,17.4,268,1016,30,37.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T05:00:00,11.2,11.2,9.4,88.19,0,0,,0,0,32.4,14.4,279,1017.2,10,38.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T06:00:00,10.8,10.8,8.4,85.11,0,0,,0,0,32.4,13.9,276,1017.9,10,38.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T07:00:00,10.6,10.6,7.4,80.28,0,0,,0,0,29.2,13.7,359,1018.2,39.2,47.7,13,0,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-02T08:00:00,11.2,11.2,6.9,74.67,0.191,100,rain,0,0,24.5,17.2,300,1017.7,50,47.7,58,0.2,1,,"Rain, Partially cloudy",rain,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-02T09:00:00,12.3,12.3,7.4,72.05,0,0,,0,0,21.6,10.8,355,1018.8,40,47.7,223,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-02T10:00:00,14.2,14.2,8.6,69.1,0,0,,0,0,24.5,14.4,270,1019.2,80,47.7,,,,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T11:00:00,14.3,14.3,8.9,70.07,0,0,,0,0,31,14.8,354,1019.1,90,47.7,,,,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T12:00:00,15.2,15.2,9.4,68.02,0,0,,0,0,32.4,11,251,1018.8,90,47.7,371,1.3,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T13:00:00,15.7,15.7,10.3,70.36,0,0,,0,0,31.3,14.6,241,1018.5,90,47.7,224,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T14:00:00,15.7,15.7,10.3,70.24,0,0,,0,0,29.9,7.9,241,1018.1,90,47.7,126,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T15:00:00,15.3,15.3,10.6,73.86,0,0,,0,0,34.9,14.6,240,1017.6,90.8,47.3,125,0.5,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T16:00:00,14.3,14.3,10.7,79.15,0,0,,0,0,31.3,18.2,240,1017.3,90.8,33.4,77,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T17:00:00,13.2,13.2,11.2,87.78,0,0,,0,0,33.5,14.6,240,1016.7,90.8,38,40,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T18:00:00,12.8,12.8,10.9,88.09,0,0,,0,0,32.8,14.6,249,1016.6,90.8,42.7,13,0,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T19:00:00,12.7,12.7,10.7,87.62,0,0,,0,0,26.3,13.9,250,1016.5,90.8,42.7,5,0,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-02T20:00:00,12.3,12.3,10.6,89.29,0.004,100,rain,0,0,23,11,250,1016.8,99.2,42.7,0,0,0,,"Rain, Overcast",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T21:00:00,12.3,12.3,10.4,88.41,0,0,,0,0,22.7,10.8,250,1016.8,99.2,42.7,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T22:00:00,12.2,12.2,10.7,90.54,0,0,,0,0,25.9,10.6,266,1017,100,37.7,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-02T23:00:00,12.3,12.3,10.2,87.3,0,0,,0,0,26.3,10.6,269,1017.4,99.2,37.7,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T00:00:00,12.2,12.2,10.2,87.25,0,0,,0,0,29.2,10.8,280,1017.7,100,37.2,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T01:00:00,11.7,11.7,10.2,90.56,0,0,,0,0,30.6,10.4,294,1017.8,60,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T02:00:00,10.7,10.7,9.6,92.88,0,0,,0,0,30.6,10.3,360,1018,30,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T03:00:00,10.6,10.6,9.3,91.73,0,0,,0,0,27,7.2,354,1018.2,50,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-03T04:00:00,10.2,10.2,8.9,91.11,0,0,,0,0,25.2,13.7,359,1018.1,40,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T05:00:00,9.8,9,8.4,90.98,0,0,,0,0,24.1,7,359,1018.6,60,46.9,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T06:00:00,9.8,8.9,8.1,89.12,0,0,,0,0,21.2,7.3,354,1019.1,78.6,31.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T07:00:00,9.7,8.1,7.9,88.74,0,0,,0,0,18.7,10.6,285,1019.1,31.9,45.1,5,0,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-03T08:00:00,10.2,10.2,8.2,87.14,0.372,100,rain,0,0,22,14.2,276,1019.5,41.3,40.5,25,0.1,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-03T09:00:00,11.2,11.2,7.9,80.05,0,0,,0,0,36.4,14.8,283,1019.8,33.3,45.2,216,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T10:00:00,12.6,12.6,7.6,71.29,0,0,,0,0,44.9,14.6,290,1020,89.4,45.2,184,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T11:00:00,13.2,13.2,7.4,67.79,0,0,,0,0,46.6,18.8,281,1020.2,90,45.2,347,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T12:00:00,13.6,13.6,7.7,67.15,0,0,,0,0,59.3,12.5,282,1020.4,80.7,49.8,243,0.9,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T13:00:00,13.6,13.6,6.8,63.28,0,0,,0,0,64.8,19.1,290,1020.3,90,48.6,119,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T14:00:00,14.5,14.5,7,60.87,0.003,100,rain,0,0,50,18.9,300,1020.2,80.7,29.6,204,0.7,2,,"Rain, Partially cloudy",rain,"11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T15:00:00,15.1,15.1,6.6,56.91,0,0,,0,0,61.2,18.6,282,1020,80.7,59.2,272,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T16:00:00,14.2,14.2,5.7,56.53,0,0,,0,0,43.2,15.2,356,1020.1,80.8,47.7,101,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T17:00:00,15.1,15.1,6.6,56.96,0,0,,0,0,50.1,18.7,282,1020.1,80,47.7,66,0.2,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T18:00:00,13.7,13.7,6.4,61.35,0,0,,0,0,43,12,356,1020.6,80,47.7,28,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T19:00:00,12.7,12.7,6.2,64.68,0,0,,0,0,40,12,356,1021.1,52.3,47.7,7,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-03T20:00:00,11.3,11.3,5.9,69.45,0,0,,0,0,64.8,8.5,356,1021.8,33.9,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T21:00:00,11.2,11.2,6.6,73.3,0,0,,0,0,26.6,8.4,291,1022,50.8,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-03T22:00:00,11.3,11.3,6.9,74.33,0,0,,0,0,25.2,8.4,293,1022.2,78.4,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-03T23:00:00,11.3,11.3,6.9,74.59,0,0,,0,0,26.3,8.2,294,1022.7,41.6,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T00:00:00,10.8,10.8,6.9,77.16,0,0,,0,0,26.6,7.9,292,1022.3,30,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T01:00:00,10.3,10.3,6.7,78.74,0,0,,0,0,25.6,7.9,290,1022,10,46.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T02:00:00,10.3,10.3,6.4,77.06,0,0,,0,0,23.8,11.3,281,1021.7,30,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T03:00:00,10.3,10.3,6.7,78.62,0,0,,0,0,24.8,11.5,282,1021.7,50,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T04:00:00,10.2,10.2,6.9,79.77,0,0,,0,0,26.6,7.9,271,1021.5,60,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T05:00:00,10.6,10.6,6.9,78.04,0,0,,0,0,28.1,11.2,354,1021.4,80.8,46.9,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T06:00:00,10.7,10.7,6.9,77.27,0,0,,0,0,28.1,11.2,262,1021.2,99.3,31.1,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T07:00:00,10.7,10.7,7.1,78.78,0,0,,0,0,29.9,11.3,262,1021.5,90.1,40.5,7,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-04T08:00:00,10.6,10.6,7.7,82.39,0.024,100,rain,0,0,31,11.4,290,1022.3,90,2.7,12,0,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T09:00:00,11.2,11.2,8.1,81.18,0,0,,0,0,32,11.4,262,1022.6,90,54.5,75,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T10:00:00,11.8,11.8,7.9,77.37,0,0,,0,0,36.7,11.5,261,1022.7,90,54.5,114,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T11:00:00,13.2,13.2,8.4,72.34,0,0,,0,0,36.4,14.8,282,1022.8,80.7,49.8,365,1.3,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T12:00:00,14.2,14.2,8.6,69.19,0,0,,0,0,40.3,11.5,273,1023,90,49.8,347,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T13:00:00,15.5,15.5,8.4,62.35,0,0,,0,0,37.8,14.6,282,1023.1,90,59.2,292,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T14:00:00,14.6,14.6,7.9,64.17,0,0,,0,0,37.1,11.3,291,1023.2,90,59.2,215,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T15:00:00,14.8,14.8,8.1,64.49,0,0,,0,0,35.3,8.2,357,1023.2,89.9,68.5,106,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T16:00:00,15.7,15.7,8.2,60.83,0,0,,0,0,32,4.4,356,1023.2,50,47.7,215,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T17:00:00,16.9,16.9,6,48.44,0,0,,0,0,26.6,10.8,356,1023.2,30.8,47.7,101,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T18:00:00,15.1,15.1,5.7,53.67,0,0,,0,0,19.1,7.4,357,1023.7,30,47.7,22,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T19:00:00,12.7,12.7,5.7,62.7,0,0,,0,0,10.8,7.1,354,1024.4,10,47.7,5,0,0,,Clear,clear-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-04T20:00:00,11.1,11.1,5.8,69.94,0,0,,0,0,5.4,7.1,359,1024.9,10,47.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T21:00:00,10.6,10.6,5.8,72.18,0,0,,0,0,6.8,6.9,351,1025.3,10,47.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T22:00:00,10.5,10.5,5.9,73.3,0,0,,0,0,6.8,3.4,360,1025.8,10,47.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-04T23:00:00,9.9,9.9,5.4,73.73,0,0,,0,0,5.4,3.6,203,1026.3,10,47.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T00:00:00,9.8,9.8,5.4,73.85,0,0,,0,0,3.6,3.8,359,1026.6,30,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T01:00:00,9.4,9.4,5.1,74.8,0,0,,0,0,3.2,3.6,247,1026.7,30,46.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T02:00:00,9.4,9.4,5.6,77.34,0,0,,0,0,4.7,3.6,1,1027,30,46.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T03:00:00,9.4,9.4,5.6,77.39,0,0,,0,0,3.6,3.8,360,1027,30,46.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-05T04:00:00,8.3,7.3,5.8,84.07,0,0,,0,0,5.8,6.9,41,1026.7,10,27.9,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T05:00:00,7.8,6,6.4,90.79,0,0,,0,0,6.1,10.5,37,1026.6,10,28.8,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T06:00:00,7.5,6.2,6.3,92.43,0,0,,0,0,7.9,7.2,2,1026.6,42.9,11.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T07:00:00,7,5.7,6.6,97.35,0,0,,0,0,10.8,7.4,31,1026.5,34.3,0.1,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T08:00:00,6.7,4.5,6.7,99.82,0.371,100,rain,0,0,15.1,11.1,50,1027.2,53.1,0.2,,,,,"Rain, Partially cloudy",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T09:00:00,7.2,5.1,7.1,99.17,0,0,,0,0,21.6,11,50,1027.6,96.1,0.2,,,,,Overcast,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T10:00:00,8.6,6.7,8.1,97.04,0,0,,0,0,25.2,11.1,31,1027.4,42.5,0.5,,,,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T11:00:00,11.6,11.6,8.2,79.8,0,0,,0,0,27,7.3,6,1027,61.2,19.7,,,,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T12:00:00,14.6,14.6,9.1,69.48,0,0,,0,0,27,7.5,7,1026.4,89.3,29.3,429,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-05T13:00:00,16.2,16.2,9.1,62.9,0,0,,0,0,32.8,7.8,10,1026.2,90,40.2,296,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T14:00:00,17.7,17.7,9.7,59.19,0,0,,0,0,34.6,11.1,142,1025.3,90,45.2,326,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T15:00:00,18.1,18.1,10.1,59.3,0,0,,0,0,35.3,11.5,160,1025.1,99.3,59.2,231,0.8,2,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T16:00:00,17.7,17.7,9.7,59.33,0,0,,0,0,34.2,7.8,11,1025.1,90.8,47.7,146,0.5,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T17:00:00,16.9,16.9,10.2,64.46,0,0,,0,0,31,8,142,1024.8,90.8,56.9,79,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T18:00:00,15.9,15.9,9.7,66.48,0,0,,0,0,27,7.7,134,1025,90.8,47.7,29,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-05T19:00:00,15.3,15.3,9.4,67.72,0,0,,0,0,20.5,7.5,108,1025.3,89.2,47.7,7,0,0,,Partially cloudy,partly-cloudy-night,"D4277,12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T20:00:00,13.9,13.9,9.7,75.54,0,0,,0,0,20.2,7.8,118,1025.9,87.7,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T21:00:00,13.2,13.2,9.2,76.55,0,0,,0,0,20.5,4.4,117,1026,87.7,47.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T22:00:00,12.9,12.9,9.1,77.89,0,0,,0,0,20.5,7.8,126,1026,87.7,43,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-05T23:00:00,12.4,12.4,9.1,80.26,0,0,,0,0,19.8,7.3,157,1026.6,87.7,43,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
