"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations","event_count","critical_event_count"
"bratislava","2022-10-16 06:00:00","11.3","11.3","11.3","99.6","0.0","0","","0","0","14.4","3.8","34.0","1020.9","76.9","14.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","54","0"
"bratislava","2022-10-16 07:00:00","10.9","10.9","10.8","99.76","0.0","0","","0","0","15.8","4.0","35.0","1021.4","76.9","8.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","58","0"
"bratislava","2022-10-16 08:00:00","10.9","10.9","10.8","99.66","0.093","100","rain","0","0","16.6","4.1","37.0","1021.8","40.8","9.1","26.0","0.1","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","91","0"
"bratislava","2022-10-16 09:00:00","11.7","11.7","11.6","99.08","0.0","0","","0","0","20.2","4.1","69.0","1022.6","50.8","14.6","112.0","0.4","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","88","0"
"bratislava","2022-10-16 10:00:00","13.7","13.7","11.1","84.19","0.0","0","","0","0","23.0","7.7","70.0","1022.7","60.0","14.6","299.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","144","0"
"bratislava","2022-10-16 11:00:00","14.0","14.0","11.6","85.86","0.0","0","","0","0","26.6","7.4","95.0","1023.2","58.4","14.6","269.0","1.0","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","132","0"
"bratislava","2022-10-16 12:00:00","16.9","16.9","12.2","73.89","0.0","0","","0","0","28.8","4.2","118.0","1023.2","39.2","14.6","474.0","1.7","5.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","181","0"
"bratislava","2022-10-16 13:00:00","17.7","17.7","12.6","71.84","0.0","0","","0","0","28.8","11.1","118.0","1023.1","50.8","14.6","340.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","148","0"
"bratislava","2022-10-16 14:00:00","19.2","19.2","12.8","66.65","0.093","100","rain","0","0","27.7","11.1","116.0","1022.5","50.8","14.6","328.0","1.2","3.0","","Rain, Partially cloudy","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","164","0"
"bratislava","2022-10-16 15:00:00","19.7","19.7","12.7","63.77","0.0","0","","0","0","28.4","14.3","121.0","1022.7","50.8","19.2","391.0","1.4","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","141","0"
"bratislava","2022-10-16 16:00:00","20.2","20.2","12.5","61.38","0.0","0","","0","0","28.1","11.0","92.0","1022.8","50.8","19.2","269.0","1.0","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","151","0"
"bratislava","2022-10-16 17:00:00","20.2","20.2","12.6","61.84","0.0","0","","0","0","25.9","11.0","116.0","1022.9","77.7","19.2","81.0","0.3","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","166","1"
"bratislava","2022-10-16 18:00:00","19.1","19.1","12.4","65.15","0.0","0","","0","0","18.7","10.7","92.0","1023.6","77.7","23.8","26.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","154","0"
"bratislava","2022-10-16 19:00:00","17.4","17.4","11.9","70.01","0.0","0","","0","0","15.1","7.7","107.0","1024.4","58.4","23.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","100","0"
"bratislava","2022-10-16 20:00:00","15.9","15.9","11.7","75.9","0.0","0","","0","0","16.6","7.4","105.0","1025.2","56.1","23.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","89","0"
"bratislava","2022-10-16 21:00:00","14.9","14.9","11.4","79.3","0.0","0","","0","0","16.9","4.4","107.0","1025.9","56.1","23.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","46","0"
"bratislava","2022-10-16 22:00:00","14.1","14.1","11.0","81.64","0.0","0","","0","0","17.3","7.1","139.0","1026.5","56.1","23.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","24","0"
"bratislava","2022-10-16 23:00:00","13.1","13.1","10.3","83.24","0.0","0","","0","0","16.9","7.2","41.0","1027.3","40.0","19.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","19","0"
"bratislava","2022-10-17 00:00:00","12.2","12.2","11.0","92.38","0.0","0","","0","0","16.9","9.4","92.4","1027.0","31.8","","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","remote","0","0"
"bratislava","2022-10-17 01:00:00","11.8","11.8","10.6","92.35","0.0","0","","0","0","17.3","10.1","89.7","1027.0","59.4","","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","remote","0","0"
"bratislava","2022-10-17 02:00:00","11.2","11.2","10.1","92.94","0.0","0","","0","0","17.6","10.8","89.8","1028.0","20.6","","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","remote","0","0"
"bratislava","2022-10-17 03:00:00","10.9","10.9","9.7","92.3","0.0","0","","0","0","19.4","11.2","87.3","1028.0","18.1","","0.0","0.0","0.0","","Clear","clear-night","remote","0","0"
"bratislava","2022-10-17 04:00:00","10.6","10.6","9.5","92.91","0.0","0","","0","0","19.8","11.2","87.0","1028.0","17.8","","0.0","0.0","0.0","","Clear","clear-night","remote","32","0"
"bratislava","2022-10-17 05:00:00","10.4","10.4","9.4","93.52","0.0","0","","0","0","19.8","10.8","86.8","1028.0","19.1","","0.0","0.0","0.0","","Clear","clear-night","remote","59","0"
"bratislava","2022-10-17 06:00:00","10.5","10.5","8.3","86.4","0.0","0","","0","0","19.1","10.9","59.0","1028.9","10.0","15.3","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","186","0"
"bratislava","2022-10-17 07:00:00","10.1","10.1","8.5","89.67","0.0","0","","0","0","19.1","4.4","50.0","1029.4","10.0","15.3","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","394","0"
"bratislava","2022-10-17 08:00:00","10.2","10.2","8.6","89.48","0.0","0","","0","0","19.4","7.5","52.0","1030.2","11.3","18.4","15.0","0.1","0.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","348","0"
"bratislava","2022-10-17 09:00:00","11.5","11.5","8.9","84.13","0.0","0","","0","0","24.1","7.5","77.0","1030.6","11.4","20.3","91.0","0.3","1.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","224","0"
"bratislava","2022-10-17 10:00:00","13.9","13.9","9.6","75.59","0.0","0","","0","0","27.0","7.5","70.0","1030.6","31.4","20.3","295.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","263","0"
"bratislava","2022-10-17 11:00:00","16.2","16.2","10.2","67.4","0.0","0","","0","0","29.9","7.6","86.0","1030.4","31.3","20.3","416.0","1.5","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","302","0"
"bratislava","2022-10-17 12:00:00","18.4","18.4","10.4","59.57","0.0","0","","0","0","36.0","11.3","74.0","1030.4","31.3","25.0","483.0","1.7","5.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","274","0"
"bratislava","2022-10-17 13:00:00","20.2","20.2","11.3","56.63","0.0","0","","0","0","41.3","8.1","142.0","1030.0","30.8","25.0","349.0","1.3","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","345","0"
"bratislava","2022-10-17 14:00:00","21.6","21.6","11.1","51.24","0.0","0","","0","0","41.3","11.4","121.0","1029.5","30.7","29.9","324.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","356","0"
"bratislava","2022-10-17 15:00:00","22.4","22.4","10.2","45.89","0.0","0","","0","0","41.3","11.4","131.0","1029.0","49.4","44.6","425.0","1.5","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","302","0"
"bratislava","2022-10-17 16:00:00","22.2","22.2","9.2","43.6","0.0","0","","0","0","44.9","11.4","141.0","1029.0","50.0","38.4","308.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","260","0"
"bratislava","2022-10-17 17:00:00","21.2","21.2","9.4","47.05","0.0","0","","0","0","43.0","11.1","131.0","1029.2","50.8","38.4","83.0","0.3","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","311","1"
"bratislava","2022-10-17 18:00:00","19.1","19.1","9.6","54.26","0.0","0","","0","0","27.0","7.5","117.0","1029.5","60.0","38.4","14.0","0.1","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","294","0"
"bratislava","2022-10-17 19:00:00","17.0","17.0","9.1","59.64","0.0","0","","0","0","36.0","7.5","109.0","1030.0","32.3","38.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","163","0"
"bratislava","2022-10-17 20:00:00","15.3","15.3","9.0","65.9","0.0","0","","0","0","44.9","4.4","110.0","1030.4","32.3","38.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","80","0"
"bratislava","2022-10-17 21:00:00","14.6","14.6","7.6","62.72","0.0","0","","0","0","36.0","7.5","108.0","1030.4","13.9","38.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","48","0"
"bratislava","2022-10-17 22:00:00","14.1","14.1","6.7","61.23","0.0","0","","0","0","39.6","7.1","68.0","1030.4","12.3","28.8","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","30","0"
"bratislava","2022-10-17 23:00:00","13.4","13.4","6.4","62.36","0.0","0","","0","0","39.6","7.4","51.0","1030.5","12.3","28.8","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","11","0"
"bratislava","2022-10-18 00:00:00","11.6","11.6","8.4","80.72","0.0","0","","0","0","14.8","7.9","107.8","1030.0","92.0","","0.0","0.0","0.0","","Overcast","cloudy","remote","1","0"
"bratislava","2022-10-18 01:00:00","11.0","11.0","8.3","83.43","0.0","0","","0","0","13.7","7.9","103.1","1030.0","52.6","","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","remote","0","0"
"bratislava","2022-10-18 02:00:00","10.2","10.2","8.0","86.22","0.0","0","","0","0","14.0","8.3","102.9","1030.0","0.0","","0.0","0.0","0.0","","Clear","clear-night","remote","0","0"
"bratislava","2022-10-18 03:00:00","10.6","10.6","6.9","77.72","0.0","0","","0","0","14.4","7.3","42.0","1029.8","10.0","37.2","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-18 04:00:00","10.1","10.1","7.1","81.9","0.0","0","","0","0","14.0","7.3","33.0","1029.5","10.0","37.2","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","27","0"
"bratislava","2022-10-18 05:00:00","9.6","8.7","6.8","82.83","0.0","0","","0","0","14.0","7.3","26.0","1029.5","12.3","28.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","87","0"
"bratislava","2022-10-18 06:00:00","9.1","9.1","6.8","85.54","0.0","0","","0","0","14.0","4.2","41.0","1029.5","10.1","15.9","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","177","0"
"bratislava","2022-10-18 07:00:00","9.2","8.2","6.8","84.69","0.0","0","","0","0","15.1","7.4","47.0","1029.1","11.3","20.3","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","376","0"
"bratislava","2022-10-18 08:00:00","9.9","8.4","6.8","81.06","0.0","0","","0","0","15.8","10.8","50.0","1029.2","11.3","20.3","11.0","0.0","0.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","337","0"
"bratislava","2022-10-18 09:00:00","11.2","11.2","7.4","77.61","0.0","0","","0","0","18.7","7.5","62.0","1029.1","10.0","20.0","92.0","0.3","1.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","292","0"
"bratislava","2022-10-18 10:00:00","12.9","12.9","8.2","73.08","0.0","0","","0","0","20.2","7.5","74.0","1028.9","10.0","20.3","303.0","1.1","3.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","272","1"
"bratislava","2022-10-18 11:00:00","15.2","15.2","9.0","66.54","0.0","0","","0","0","20.2","7.3","78.0","1028.1","11.2","20.3","429.0","1.5","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","276","0"
"bratislava","2022-10-18 12:00:00","16.7","16.7","7.4","54.03","0.0","0","","0","0","20.9","10.6","73.0","1027.6","11.2","24.9","495.0","1.8","5.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","280","0"
"bratislava","2022-10-18 13:00:00","18.7","18.7","7.2","47.13","0.0","0","","0","0","22.7","7.2","91.0","1026.8","10.0","34.3","388.0","1.4","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","272","1"
"bratislava","2022-10-18 14:00:00","20.4","20.4","7.8","44.41","0.0","0","","0","0","21.6","7.5","145.0","1026.1","10.0","34.3","397.0","1.4","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","393","0"
"bratislava","2022-10-18 15:00:00","20.7","20.7","7.7","43.27","0.0","0","","0","0","16.6","4.1","162.0","1025.4","10.0","39.6","409.0","1.5","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","478","1"
"bratislava","2022-10-18 16:00:00","21.0","21.0","8.4","44.16","0.0","0","","0","0","14.8","3.9","170.0","1024.8","10.0","38.4","294.0","1.1","3.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","460","1"
"bratislava","2022-10-18 17:00:00","20.4","20.4","9.3","49.12","0.0","0","","0","0","13.0","3.8","171.0","1024.4","10.0","38.4","54.0","0.2","1.0","","Clear","clear-day","12815099999,11813099999,D2516,11816099999,11801099999","376","0"
"bratislava","2022-10-18 18:00:00","17.4","17.4","10.1","61.98","0.0","0","","0","0","7.6","3.6","146.0","1024.4","11.6","33.8","12.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","334","0"
"bratislava","2022-10-18 19:00:00","15.8","15.8","9.7","66.79","0.0","0","","0","0","5.8","3.8","340.0","1024.8","30.8","28.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","251","1"
"bratislava","2022-10-18 20:00:00","15.9","15.9","9.9","67.37","0.0","0","","0","0","5.8","3.6","29.0","1024.5","80.0","33.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","137","0"
"bratislava","2022-10-18 21:00:00","15.7","15.7","9.9","68.36","0.0","0","","0","0","3.6","3.6","320.0","1024.3","52.3","37.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","96","3"
"bratislava","2022-10-18 22:00:00","15.7","15.7","10.6","71.98","0.0","0","","0","0","4.3","3.6","10.0","1024.3","80.0","33.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","60","1"
"bratislava","2022-10-18 23:00:00","15.9","15.9","10.8","71.63","0.0","0","","0","0","6.1","6.9","258.0","1024.1","52.3","28.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","23","0"
"bratislava","2022-10-19 00:00:00","15.6","15.6","12.1","79.77","0.0","0","","0","0","10.8","17.1","322.0","1023.7","90.0","24.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","4","0"
"bratislava","2022-10-19 01:00:00","15.0","15.0","13.1","88.24","0.0","0","","0","0","17.6","10.6","290.0","1023.9","60.0","23.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","0","0"
"bratislava","2022-10-19 02:00:00","14.4","14.4","13.8","96.1","0.0","0","","0","0","19.1","7.7","312.0","1024.1","90.0","14.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-19 03:00:00","13.9","13.9","13.8","99.15","0.0","0","","0","0","23.4","7.4","319.0","1024.3","90.0","9.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-19 04:00:00","13.5","13.5","13.1","97.7","0.0","0","","0","0","25.9","14.6","339.0","1024.1","90.0","14.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","19","0"
"bratislava","2022-10-19 05:00:00","12.9","12.9","12.3","95.9","0.0","0","","0","0","36.0","14.8","331.0","1024.5","43.1","32.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","35","0"
"bratislava","2022-10-19 06:00:00","12.6","12.6","11.6","93.64","0.0","0","","0","0","24.8","17.7","320.0","1024.6","29.1","16.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","106","0"
"bratislava","2022-10-19 07:00:00","12.6","12.6","12.1","96.75","0.0","0","","0","0","23.0","7.2","11.0","1024.9","58.3","15.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","303","0"
"bratislava","2022-10-19 08:00:00","12.4","12.4","11.8","96.03","0.002","100","rain","0","0","20.9","4.3","285.0","1025.1","77.0","13.3","12.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,D2516,11816099999,11801099999","299","1"
"bratislava","2022-10-19 09:00:00","12.2","12.2","10.9","91.29","0.0","0","","0","0","19.8","4.5","294.0","1025.5","78.7","30.2","58.0","0.2","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","251","0"
"bratislava","2022-10-19 10:00:00","14.4","14.4","11.0","80.33","0.0","0","","0","0","25.9","7.0","352.0","1025.4","30.8","35.2","197.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","186","0"
"bratislava","2022-10-19 11:00:00","15.7","15.7","10.9","72.92","0.0","0","","0","0","29.9","10.4","320.0","1025.2","50.2","35.2","306.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","202","0"
"bratislava","2022-10-19 12:00:00","16.5","16.5","11.0","69.86","0.0","0","","0","0","32.0","11.5","312.0","1025.3","50.8","39.9","327.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","171","0"
"bratislava","2022-10-19 13:00:00","15.9","15.9","10.0","68.08","0.0","0","","0","0","38.2","11.7","321.0","1025.0","50.6","39.9","322.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","214","0"
"bratislava","2022-10-19 14:00:00","17.6","17.6","8.6","55.88","0.0","0","","0","0","37.4","11.9","311.0","1023.9","11.4","39.9","391.0","1.4","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","317","0"
"bratislava","2022-10-19 15:00:00","17.4","17.4","9.1","58.27","0.0","0","","0","0","35.3","12.2","312.0","1023.5","30.2","39.9","424.0","1.5","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","343","0"
"bratislava","2022-10-19 16:00:00","16.1","16.1","8.3","60.03","0.0","0","","0","0","36.0","15.6","349.0","1023.7","39.2","38.4","271.0","1.0","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","323","0"
"bratislava","2022-10-19 17:00:00","14.7","14.7","6.7","58.59","0.0","0","","0","0","36.7","11.7","351.0","1023.9","28.4","38.4","41.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","284","2"
"bratislava","2022-10-19 18:00:00","12.5","12.5","4.9","59.99","0.0","0","","0","0","35.6","4.8","342.0","1024.6","10.0","38.4","12.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,D2516,11816099999,11801099999","289","0"
"bratislava","2022-10-19 19:00:00","10.9","10.9","4.1","62.64","0.0","0","","0","0","28.8","7.9","359.0","1025.2","10.0","38.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","170","0"
"bratislava","2022-10-19 20:00:00","10.1","10.1","4.0","66.1","0.0","0","","0","0","23.0","10.5","350.0","1026.0","10.0","43.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","90","0"
"bratislava","2022-10-19 21:00:00","9.6","8.6","3.9","67.49","0.0","0","","0","0","18.4","7.6","329.0","1026.6","10.0","43.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","56","0"
"bratislava","2022-10-19 22:00:00","9.1","7.4","4.1","70.85","0.0","0","","0","0","14.8","11.2","319.0","1027.1","10.0","43.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11816099999,11801099999","52","0"
"bratislava","2022-10-19 23:00:00","8.7","6.9","4.2","73.52","0.0","0","","0","0","12.6","10.7","320.0","1027.4","10.0","43.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","28","0"
"bratislava","2022-10-20 00:00:00","8.3","6.5","3.9","73.57","0.0","0","","0","0","12.2","10.5","328.0","1027.4","10.0","44.6","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-20 01:00:00","8.3","7.2","3.7","72.77","0.0","0","","0","0","12.2","7.2","265.0","1027.2","10.0","46.6","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-20 02:00:00","7.9","6.1","3.5","73.52","0.0","0","","0","0","13.0","10.3","324.0","1027.3","0.0","43.1","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-20 03:00:00","7.5","6.3","3.6","76.32","0.0","0","","0","0","12.6","7.2","268.0","1027.3","10.0","42.6","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-20 04:00:00","7.2","6.0","3.0","75.02","0.0","0","","0","0","11.9","6.9","10.0","1026.9","1.3","43.8","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","5","0"
"bratislava","2022-10-20 05:00:00","6.8","5.5","2.5","73.92","0.0","0","","0","0","11.5","6.9","355.0","1026.7","1.3","37.7","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","40","0"
"bratislava","2022-10-20 06:00:00","6.6","6.6","2.2","73.54","0.0","0","","0","0","11.2","3.6","223.0","1026.8","10.0","25.5","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","148","1"
"bratislava","2022-10-20 07:00:00","6.4","6.4","2.3","75.25","0.0","0","","0","0","10.1","3.8","239.0","1026.9","10.1","39.5","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","321","0"
"bratislava","2022-10-20 08:00:00","6.5","6.5","2.3","74.19","0.0","0","","0","0","8.6","3.6","140.0","1027.0","11.3","53.5","10.0","0.0","0.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","294","1"
"bratislava","2022-10-20 09:00:00","8.5","7.5","3.2","69.62","0.0","0","","0","0","6.8","6.7","309.0","1027.2","11.3","53.9","86.0","0.3","1.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","228","0"
"bratislava","2022-10-20 10:00:00","10.3","10.3","3.5","62.89","0.0","0","","0","0","5.8","3.8","60.0","1027.1","39.3","53.9","300.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","204","0"
"bratislava","2022-10-20 11:00:00","11.6","11.6","3.8","58.7","0.0","0","","0","0","16.9","7.3","87.0","1026.8","30.0","49.2","442.0","1.6","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","245","0"
"bratislava","2022-10-20 12:00:00","12.2","12.2","4.1","57.86","0.0","0","","0","0","21.2","10.8","81.0","1026.7","11.2","49.2","508.0","1.8","5.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","256","0"
"bratislava","2022-10-20 13:00:00","13.2","13.2","3.9","53.41","0.0","0","","0","0","23.0","10.8","93.0","1026.0","30.6","49.2","436.0","1.6","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","293","0"
"bratislava","2022-10-20 14:00:00","14.6","14.6","4.2","49.67","0.0","0","","0","0","26.6","7.7","141.0","1025.0","31.3","53.9","343.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","366","1"
"bratislava","2022-10-20 15:00:00","14.6","14.6","5.2","53.02","0.0","0","","0","0","29.5","11.1","140.0","1024.5","40.6","49.2","405.0","1.5","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","429","1"
"bratislava","2022-10-20 16:00:00","13.7","13.7","5.2","56.31","0.0","0","","0","0","29.5","7.8","142.0","1024.0","48.4","38.4","211.0","0.8","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","408","1"
"bratislava","2022-10-20 17:00:00","13.2","13.2","5.2","58.26","0.0","0","","0","0","28.8","11.1","143.0","1023.9","48.4","38.4","47.0","0.2","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","332","0"
